source,target,source_lang,other_lang,translator_name,translated_text,cosine_similarity_original_translation,cosine_similarity_vs_source,cosine_similarity_vs_target
"La classe d'âge de 2001, à l'âge 5, était prédominante dans la série cette année, indépendamment des problèmes que présente la série chronologique pour 2005 et 2006 (figure 5)","The 2001 year class at age 5 was predominant in the series this year, notwithstanding problems with the time series for 2005 and 2006 (Figure 5)",fr,en,mbart50_mmt_finetuned,"The 2001 year-class at age 5 was predominant in the series this year, regardless of the problems presented by the 2005 and 2006 time series (Figure 5).",0.9439414143562317,0.9562236666679382,0.9733824729919434
Newfoundland and Labrador Region 2020 Assessment of NL Atlantic Salmon 10 ASSESSMENT Resource Status Adult Salmon Northern Labrador and Lake Melville (SFA 1) There are nine scheduled salmon rivers in SFA 1,Région de Terre-Neuve-et-Labrador Évaluation du saumon atlantique à Terre- Neuve-et-Labrador en 2020 11 ÉVALUATION État de la ressource : saumons adultes Nord du Labrador et lac Melville (ZPS 1) Il existe neuf rivières à saumon réglementées dans la ZPS 1,en,fr,nllb_3b_base_researchonly,Région de Terre-Neuve-et-Labrador 2020 Évaluation du saumon de l'Atlantique NL 10 ÉVÉNEMENT de l'état des ressources Saumon adulte du Labrador du Nord et du lac Melville (SFA 1) Il y a neuf rivières de saumon répertoriées dans le SFA 1,0.9140205979347229,0.9447442889213562,0.9456843733787537
Newfoundland and Labrador Region 2020 Assessment of NL Atlantic Salmon 10 ASSESSMENT Resource Status Adult Salmon Northern Labrador and Lake Melville (SFA 1) There are nine scheduled salmon rivers in SFA 1,Région de Terre-Neuve-et-Labrador Évaluation du saumon atlantique à Terre- Neuve-et-Labrador en 2020 11 ÉVALUATION État de la ressource : saumons adultes Nord du Labrador et lac Melville (ZPS 1) Il existe neuf rivières à saumon réglementées dans la ZPS 1,en,fr,opus_mt_base,Région de Terre-Neuve-et-Labrador 2020 Évaluation du saumon atlantique de Terre-Neuve-et-Labrador 10 ÉVALUATION Statut des ressources Saumon adulte du Nord du Labrador et du lac Melville (SFA 1) Il y a neuf rivières à saumon prévues dans la SFA 1,0.9140205979347229,0.9543112516403198,0.9572453498840332
Newfoundland and Labrador Region 2020 Assessment of NL Atlantic Salmon 10 ASSESSMENT Resource Status Adult Salmon Northern Labrador and Lake Melville (SFA 1) There are nine scheduled salmon rivers in SFA 1,Région de Terre-Neuve-et-Labrador Évaluation du saumon atlantique à Terre- Neuve-et-Labrador en 2020 11 ÉVALUATION État de la ressource : saumons adultes Nord du Labrador et lac Melville (ZPS 1) Il existe neuf rivières à saumon réglementées dans la ZPS 1,en,fr,opus_mt_finetuned,Région de Terre-Neuve-et-Labrador Évaluation du saumon atlantique de Terre-Neuve-et-Labrador 10 ÉVALUATION État de la ressource Saumon adulte du nord du Labrador et du lac Melville (ZPS 1) Il y a neuf rivières à saumon prévues dans la ZPS 1,0.9140205979347229,0.887721061706543,0.9647961258888245
Newfoundland and Labrador Region 2020 Assessment of NL Atlantic Salmon 10 ASSESSMENT Resource Status Adult Salmon Northern Labrador and Lake Melville (SFA 1) There are nine scheduled salmon rivers in SFA 1,Région de Terre-Neuve-et-Labrador Évaluation du saumon atlantique à Terre- Neuve-et-Labrador en 2020 11 ÉVALUATION État de la ressource : saumons adultes Nord du Labrador et lac Melville (ZPS 1) Il existe neuf rivières à saumon réglementées dans la ZPS 1,en,fr,m2m100_418m_base,Newfoundland et la région de Labrador 2020 Évaluation de NL Salmon Atlantique 10 ASSESMENT Résource Status Adulte Salmon Nord Labrador et lac Melville (SFA 1) Il y a neuf rivières de salmon prévues dans SFA 1,0.9140205979347229,0.955194890499115,0.9072577953338623
Newfoundland and Labrador Region 2020 Assessment of NL Atlantic Salmon 10 ASSESSMENT Resource Status Adult Salmon Northern Labrador and Lake Melville (SFA 1) There are nine scheduled salmon rivers in SFA 1,Région de Terre-Neuve-et-Labrador Évaluation du saumon atlantique à Terre- Neuve-et-Labrador en 2020 11 ÉVALUATION État de la ressource : saumons adultes Nord du Labrador et lac Melville (ZPS 1) Il existe neuf rivières à saumon réglementées dans la ZPS 1,en,fr,m2m100_418m_finetuned,Région de Terre-Neuve-et-Labrador 2020 Évaluation du saumon atlantique de Terre-Neuve-et-Labrador 10 ÉVALUATION État de la ressource Saumon adulte Nord du Labrador et du lac Melville (ZPS 1) Il y a neuf rivières de saumon prévues dans la ZPS 1,0.9140205979347229,0.9296320080757141,0.9763376712799072
Newfoundland and Labrador Region 2020 Assessment of NL Atlantic Salmon 10 ASSESSMENT Resource Status Adult Salmon Northern Labrador and Lake Melville (SFA 1) There are nine scheduled salmon rivers in SFA 1,Région de Terre-Neuve-et-Labrador Évaluation du saumon atlantique à Terre- Neuve-et-Labrador en 2020 11 ÉVALUATION État de la ressource : saumons adultes Nord du Labrador et lac Melville (ZPS 1) Il existe neuf rivières à saumon réglementées dans la ZPS 1,en,fr,mbart50_mmt_base,Région de Terre-Neuve-et-Labrador 2020 Évaluation du saumon atlantique des Territoires du Nord-Ouest 10 ÉVALUATION État des ressources Salmon adulte Labrador du Nord et lac Melville (FAS 1) Il y a neuf rivières de saumon prévues dans la FAS 1,0.9140205979347229,0.9457110166549683,0.9577256441116333
Newfoundland and Labrador Region 2020 Assessment of NL Atlantic Salmon 10 ASSESSMENT Resource Status Adult Salmon Northern Labrador and Lake Melville (SFA 1) There are nine scheduled salmon rivers in SFA 1,Région de Terre-Neuve-et-Labrador Évaluation du saumon atlantique à Terre- Neuve-et-Labrador en 2020 11 ÉVALUATION État de la ressource : saumons adultes Nord du Labrador et lac Melville (ZPS 1) Il existe neuf rivières à saumon réglementées dans la ZPS 1,en,fr,mbart50_mmt_finetuned,Région de Terre-Neuve-et-Labrador 2020 Évaluation du saumon atlantique de Terre-Neuve-et-Labrador 10 ÉVALUATION État de la ressource Saumon adulte Nord-Labrador et lac Melville (ZPS 1) Il y a neuf rivières de saumon prévues dans la ZPS 1,0.9140205979347229,0.9288710355758667,0.9749312400817871
"When high flow events are eliminated, stream bed quality can deteriorate quickly, greatly reducing its potential for fish production (Schmidt and Potyondy 2004)","Lorsque les événements de haut débit sont éliminés, la qualité du lit des cours d'eau peut se détériorer rapidement, ce qui réduit leur potentialité vis-à-vis de la production de poissons (Schmidt et Potyondy 2004)",en,fr,nllb_3b_base_researchonly,"Lorsque les phénomènes de débit élevé sont éliminés, la qualité du lit du ruisseau peut se détériorer rapidement, réduisant considérablement son potentiel de production de poissons (Schmidt et Potyondy 2004)",0.9173172116279602,0.9188382625579834,0.9700506925582886
"When high flow events are eliminated, stream bed quality can deteriorate quickly, greatly reducing its potential for fish production (Schmidt and Potyondy 2004)","Lorsque les événements de haut débit sont éliminés, la qualité du lit des cours d'eau peut se détériorer rapidement, ce qui réduit leur potentialité vis-à-vis de la production de poissons (Schmidt et Potyondy 2004)",en,fr,opus_mt_base,"Lorsque les événements de débit élevé sont éliminés, la qualité du lit du cours d'eau peut se détériorer rapidement, ce qui réduit considérablement son potentiel de production de poissons (Schmidt et Potyondy, 2004).",0.9173172116279602,0.9149841070175171,0.9801526069641113
"When high flow events are eliminated, stream bed quality can deteriorate quickly, greatly reducing its potential for fish production (Schmidt and Potyondy 2004)","Lorsque les événements de haut débit sont éliminés, la qualité du lit des cours d'eau peut se détériorer rapidement, ce qui réduit leur potentialité vis-à-vis de la production de poissons (Schmidt et Potyondy 2004)",en,fr,opus_mt_finetuned,"Lorsque les événements de débit élevé sont éliminés, la qualité du lit du cours d'eau peut se détériorer rapidement, ce qui réduit considérablement son potentiel de production de poissons (Schmidt et Potyondy 2004).",0.9173172116279602,0.9140113592147827,0.9817372560501099
"When high flow events are eliminated, stream bed quality can deteriorate quickly, greatly reducing its potential for fish production (Schmidt and Potyondy 2004)","Lorsque les événements de haut débit sont éliminés, la qualité du lit des cours d'eau peut se détériorer rapidement, ce qui réduit leur potentialité vis-à-vis de la production de poissons (Schmidt et Potyondy 2004)",en,fr,m2m100_418m_base,"Lorsque les événements de haute flux sont éliminés, la qualité du lit de flux peut se détériorer rapidement, réduisant considérablement son potentiel pour la production de poissons (Schmidt et Potyondy 2004)",0.9173172116279602,0.925105631351471,0.9731829166412354
"When high flow events are eliminated, stream bed quality can deteriorate quickly, greatly reducing its potential for fish production (Schmidt and Potyondy 2004)","Lorsque les événements de haut débit sont éliminés, la qualité du lit des cours d'eau peut se détériorer rapidement, ce qui réduit leur potentialité vis-à-vis de la production de poissons (Schmidt et Potyondy 2004)",en,fr,m2m100_418m_finetuned,"Lorsque les événements d'écoulement élevé sont éliminés, la qualité des cours d'eau peut se détériorer rapidement, ce qui réduit considérablement son potentiel de production de poissons (Schmidt et Potyondy 2004)",0.9173172116279602,0.8967342376708984,0.9719313979148865
"When high flow events are eliminated, stream bed quality can deteriorate quickly, greatly reducing its potential for fish production (Schmidt and Potyondy 2004)","Lorsque les événements de haut débit sont éliminés, la qualité du lit des cours d'eau peut se détériorer rapidement, ce qui réduit leur potentialité vis-à-vis de la production de poissons (Schmidt et Potyondy 2004)",en,fr,mbart50_mmt_base,"Lorsque les événements de haute débit sont éliminés, la qualité du lit de ruisseau peut se détériorer rapidement, ce qui réduit considérablement son potentiel de production de poisson (Schmidt et Potyondy, 2004)",0.9173172116279602,0.9210646748542786,0.9802194237709045
"When high flow events are eliminated, stream bed quality can deteriorate quickly, greatly reducing its potential for fish production (Schmidt and Potyondy 2004)","Lorsque les événements de haut débit sont éliminés, la qualité du lit des cours d'eau peut se détériorer rapidement, ce qui réduit leur potentialité vis-à-vis de la production de poissons (Schmidt et Potyondy 2004)",en,fr,mbart50_mmt_finetuned,"Lorsque les événements de débit élevé sont éliminés, la qualité du lit du cours d'eau peut se détériorer rapidement, ce qui réduit considérablement son potentiel de production de poissons (Schmidt et Potyondy, 2004).",0.9173172116279602,0.9149841070175171,0.9801526069641113
21 Prises accessoires de crabe des neiges dans d'autres pêches .........................................,18 Bycatch of Snow Crab in Other Fisheries ..........................................................................,fr,en,nllb_3b_base_researchonly,21 By-catches of snow crab in other fisheries,0.7558997273445129,0.7736314535140991,0.6794818043708801
21 Prises accessoires de crabe des neiges dans d'autres pêches .........................................,18 Bycatch of Snow Crab in Other Fisheries ..........................................................................,fr,en,opus_mt_base,21 By-catches of snow crab in other fisheries ...................................................,0.7558997273445129,0.8390443325042725,0.8396183848381042
21 Prises accessoires de crabe des neiges dans d'autres pêches .........................................,18 Bycatch of Snow Crab in Other Fisheries ..........................................................................,fr,en,opus_mt_finetuned,21 Bycatches of Snow Crab in other fisheries ..............................................................,0.7558997273445129,0.8505160212516785,0.8677022457122803
21 Prises accessoires de crabe des neiges dans d'autres pêches .........................................,18 Bycatch of Snow Crab in Other Fisheries ..........................................................................,fr,en,m2m100_418m_base,The number of fishing products in the area is .................................................................,0.7558997273445129,0.3168194890022278,0.460185706615448
21 Prises accessoires de crabe des neiges dans d'autres pêches .........................................,18 Bycatch of Snow Crab in Other Fisheries ..........................................................................,fr,en,m2m100_418m_finetuned,21 Snow crab bycatch in other fisheries .........................................,0.7558997273445129,0.8413605690002441,0.8511086702346802
21 Prises accessoires de crabe des neiges dans d'autres pêches .........................................,18 Bycatch of Snow Crab in Other Fisheries ..........................................................................,fr,en,mbart50_mmt_base,21 Snow crab by-catches in other fisheries ............................................,0.7558997273445129,0.8369585275650024,0.8335191607475281
21 Prises accessoires de crabe des neiges dans d'autres pêches .........................................,18 Bycatch of Snow Crab in Other Fisheries ..........................................................................,fr,en,mbart50_mmt_finetuned,23 Snow Crab bycatch in other fisheries ............................................................,0.7558997273445129,0.781495213508606,0.8443903923034668
"Les enfants, les personnes âgées et les autres individus dont la réponse immunitaire est affaiblie sont particulièrement exposés (Serrano, 2005)","Children, the elderly and other individuals with lowered immune responses are particularly at risk (Serrano 2005)",fr,en,nllb_3b_base_researchonly,"Children, the elderly and other individuals with weakened immune responses are particularly at risk (Serrano, 2005).",0.9361563920974731,0.946601152420044,0.9686956405639648
"Les enfants, les personnes âgées et les autres individus dont la réponse immunitaire est affaiblie sont particulièrement exposés (Serrano, 2005)","Children, the elderly and other individuals with lowered immune responses are particularly at risk (Serrano 2005)",fr,en,opus_mt_base,"Children, the elderly and other individuals with weakened immune responses are particularly at risk (Serrano, 2005).",0.9361563920974731,0.946601152420044,0.9686956405639648
"Les enfants, les personnes âgées et les autres individus dont la réponse immunitaire est affaiblie sont particulièrement exposés (Serrano, 2005)","Children, the elderly and other individuals with lowered immune responses are particularly at risk (Serrano 2005)",fr,en,opus_mt_finetuned,"Children, older adults, and other individuals with weakened immune responses are particularly at risk (Serrano 2005).",0.9361563920974731,0.9375169277191162,0.9706733226776123
"Les enfants, les personnes âgées et les autres individus dont la réponse immunitaire est affaiblie sont particulièrement exposés (Serrano, 2005)","Children, the elderly and other individuals with lowered immune responses are particularly at risk (Serrano 2005)",fr,en,m2m100_418m_base,"Children, elderly and other individuals whose immune response is weakened are exposed (Serrano, 2005)",0.9361563920974731,0.9107804298400879,0.9401435256004333
"Les enfants, les personnes âgées et les autres individus dont la réponse immunitaire est affaiblie sont particulièrement exposés (Serrano, 2005)","Children, the elderly and other individuals with lowered immune responses are particularly at risk (Serrano 2005)",fr,en,m2m100_418m_finetuned,"Children, elderly and other individuals with weak immune response are exposed (Serrano, 2005)",0.9361563920974731,0.9029945731163025,0.9438780546188354
"Les enfants, les personnes âgées et les autres individus dont la réponse immunitaire est affaiblie sont particulièrement exposés (Serrano, 2005)","Children, the elderly and other individuals with lowered immune responses are particularly at risk (Serrano 2005)",fr,en,mbart50_mmt_base,"Children, the elderly and other individuals with weak immune responses are particularly exposed (Serrano, 2005)",0.9361563920974731,0.9511392116546631,0.9743970036506653
"Les enfants, les personnes âgées et les autres individus dont la réponse immunitaire est affaiblie sont particulièrement exposés (Serrano, 2005)","Children, the elderly and other individuals with lowered immune responses are particularly at risk (Serrano 2005)",fr,en,mbart50_mmt_finetuned,"Children, elderly people and other individuals with weakened immune response are particularly exposed (Serrano 2005)",0.9361563920974731,0.9501668810844421,0.9776656627655029
Les données du sondage téléphonique sur le nombre et la longueur des filets maillants utilisés en 2006 furent comparées aux données provenant du programme d'évaluation à quai (PVQ) lorsque disponible (tableau 8),"The phone survey data on number and length of gillnets used in 2006 was compared to net data collected by the dockside monitoring program (DMP), where these were available (Table 8)",fr,en,nllb_3b_base_researchonly,Data from the telephone survey on the number and length of gillnets used in 2006 were compared with data from the Port Valuation Programme (PVQ) where available (Table 8).,0.8174746036529541,0.9210792779922485,0.8677509427070618
Les données du sondage téléphonique sur le nombre et la longueur des filets maillants utilisés en 2006 furent comparées aux données provenant du programme d'évaluation à quai (PVQ) lorsque disponible (tableau 8),"The phone survey data on number and length of gillnets used in 2006 was compared to net data collected by the dockside monitoring program (DMP), where these were available (Table 8)",fr,en,opus_mt_base,The telephone survey data on the number and length of gillnets used in 2006 were compared with data from the Dockside Assessment Program (WAP) when available (Table 8),0.8174746036529541,0.8893982172012329,0.9073328971862793
Les données du sondage téléphonique sur le nombre et la longueur des filets maillants utilisés en 2006 furent comparées aux données provenant du programme d'évaluation à quai (PVQ) lorsque disponible (tableau 8),"The phone survey data on number and length of gillnets used in 2006 was compared to net data collected by the dockside monitoring program (DMP), where these were available (Table 8)",fr,en,opus_mt_finetuned,Telephone survey data on the number and length of gillnets used in 2006 were compared to data from the Dockside Assessment Program (WAP) when available (Table 8),0.8174746036529541,0.8832435607910156,0.9100822806358337
Les données du sondage téléphonique sur le nombre et la longueur des filets maillants utilisés en 2006 furent comparées aux données provenant du programme d'évaluation à quai (PVQ) lorsque disponible (tableau 8),"The phone survey data on number and length of gillnets used in 2006 was compared to net data collected by the dockside monitoring program (DMP), where these were available (Table 8)",fr,en,m2m100_418m_base,Data from the telephone survey on the number and length of the mailing networks used in 2006 were compared to data from the PVQ program when available (Table 8),0.8174746036529541,0.8934032917022705,0.8366249799728394
Les données du sondage téléphonique sur le nombre et la longueur des filets maillants utilisés en 2006 furent comparées aux données provenant du programme d'évaluation à quai (PVQ) lorsque disponible (tableau 8),"The phone survey data on number and length of gillnets used in 2006 was compared to net data collected by the dockside monitoring program (DMP), where these were available (Table 8)",fr,en,m2m100_418m_finetuned,Data from the telephone survey on the number and length of gillnets used in 2006 were compared to data from the Scallop Assessment Program (CPV) when available (Table 8),0.8174746036529541,0.8580675721168518,0.877936065196991
Les données du sondage téléphonique sur le nombre et la longueur des filets maillants utilisés en 2006 furent comparées aux données provenant du programme d'évaluation à quai (PVQ) lorsque disponible (tableau 8),"The phone survey data on number and length of gillnets used in 2006 was compared to net data collected by the dockside monitoring program (DMP), where these were available (Table 8)",fr,en,mbart50_mmt_base,Telephone survey data on the number and length of spike nets used in 2006 were compared with data from the Wharf Assessment Program (WPA) when available (Table 8),0.8174746036529541,0.8893475532531738,0.8724448084831238
Les données du sondage téléphonique sur le nombre et la longueur des filets maillants utilisés en 2006 furent comparées aux données provenant du programme d'évaluation à quai (PVQ) lorsque disponible (tableau 8),"The phone survey data on number and length of gillnets used in 2006 was compared to net data collected by the dockside monitoring program (DMP), where these were available (Table 8)",fr,en,mbart50_mmt_finetuned,Telephone survey data on the number and length of gillnets used in 2006 were compared with data from the dockside assessment program (CWPA) when available (Table 8).,0.8174746036529541,0.9046880006790161,0.8927978873252869
"Juvenile catch rates fluctuated widely early in the time series, but tended to increase from the early 1970s to the mid 1980s (Figure 2)","Les taux de capture de juvéniles ont fortement fluctué au début de la série chronologique de relevés, mais ont eu tendance à augmenter du début des années 1970 au milieu des années 1980 (figure 2)",en,fr,nllb_3b_base_researchonly,"Les taux de capture de juvéniles ont beaucoup fluctué au début de la série temporelle, mais ont tendance à augmenter du début des années 1970 au milieu des années 1980 (graphique 2)",0.922509491443634,0.9272767305374146,0.9823572039604187
"Juvenile catch rates fluctuated widely early in the time series, but tended to increase from the early 1970s to the mid 1980s (Figure 2)","Les taux de capture de juvéniles ont fortement fluctué au début de la série chronologique de relevés, mais ont eu tendance à augmenter du début des années 1970 au milieu des années 1980 (figure 2)",en,fr,opus_mt_base,"Les taux de capture des jeunes ont beaucoup fluctué au début de la série chronologique, mais ont eu tendance à augmenter entre le début des années 1970 et le milieu des années 1980 (figure 2).",0.922509491443634,0.8935099840164185,0.9578824639320374
"Juvenile catch rates fluctuated widely early in the time series, but tended to increase from the early 1970s to the mid 1980s (Figure 2)","Les taux de capture de juvéniles ont fortement fluctué au début de la série chronologique de relevés, mais ont eu tendance à augmenter du début des années 1970 au milieu des années 1980 (figure 2)",en,fr,opus_mt_finetuned,"Les taux de capture des juvéniles ont beaucoup fluctué au début de la série chronologique, mais ont eu tendance à augmenter du début des années 1970 au milieu des années 1980 (figure 2).",0.922509491443634,0.9090386629104614,0.9808174967765808
"Juvenile catch rates fluctuated widely early in the time series, but tended to increase from the early 1970s to the mid 1980s (Figure 2)","Les taux de capture de juvéniles ont fortement fluctué au début de la série chronologique de relevés, mais ont eu tendance à augmenter du début des années 1970 au milieu des années 1980 (figure 2)",en,fr,m2m100_418m_base,"Les taux de capture juvénile ont largement fluctué au début de la série de temps, mais ont tendance à augmenter du début des années 1970 au milieu des années 1980 (Figure 2)",0.922509491443634,0.92462557554245,0.9730178713798523
"Juvenile catch rates fluctuated widely early in the time series, but tended to increase from the early 1970s to the mid 1980s (Figure 2)","Les taux de capture de juvéniles ont fortement fluctué au début de la série chronologique de relevés, mais ont eu tendance à augmenter du début des années 1970 au milieu des années 1980 (figure 2)",en,fr,m2m100_418m_finetuned,"Les taux de capture des juvéniles ont fortement fluctué au début de la série chronologique, mais ont tendance à augmenter du début des années 70 au milieu des années 80 (figure 2)",0.922509491443634,0.9192718267440796,0.9736161828041077
"Juvenile catch rates fluctuated widely early in the time series, but tended to increase from the early 1970s to the mid 1980s (Figure 2)","Les taux de capture de juvéniles ont fortement fluctué au début de la série chronologique de relevés, mais ont eu tendance à augmenter du début des années 1970 au milieu des années 1980 (figure 2)",en,fr,mbart50_mmt_base,"Les taux de prises juvéniles ont fluctué considérablement au début de la série, mais ont tendance à augmenter entre le début des années 1970 et le milieu des années 1980 (figure 2).",0.922509491443634,0.8871051073074341,0.9469954967498779
"Juvenile catch rates fluctuated widely early in the time series, but tended to increase from the early 1970s to the mid 1980s (Figure 2)","Les taux de capture de juvéniles ont fortement fluctué au début de la série chronologique de relevés, mais ont eu tendance à augmenter du début des années 1970 au milieu des années 1980 (figure 2)",en,fr,mbart50_mmt_finetuned,"Les taux de capture des juvéniles ont fluctué largement au début de la série chronologique, mais ont eu tendance à augmenter entre le début des années 70 et le milieu des années 80 (figure 2).",0.922509491443634,0.8976466059684753,0.9605466723442078
"Spring spawners have dominated the catch in every year since at least 1973, averaging 72 of the catch in numbers","Chaque année, depuis au moins 1973, les géniteurs de printemps dominent les prises, leur taux s'établissant en moyenne à 72 des prises, en nombre",en,fr,nllb_3b_base_researchonly,"Depuis au moins 1973, les oiseaux à ponte printanière dominent chaque année les captures, représentant en moyenne 72% des captures en nombre.",0.887950599193573,0.8637486696243286,0.8719754219055176
"Spring spawners have dominated the catch in every year since at least 1973, averaging 72 of the catch in numbers","Chaque année, depuis au moins 1973, les géniteurs de printemps dominent les prises, leur taux s'établissant en moyenne à 72 des prises, en nombre",en,fr,opus_mt_base,"Les reproducteurs de printemps ont dominé les prises chaque année depuis au moins 1973, avec une moyenne de 72 prises en nombre.",0.887950599193573,0.9041292071342468,0.9245668649673462
"Spring spawners have dominated the catch in every year since at least 1973, averaging 72 of the catch in numbers","Chaque année, depuis au moins 1973, les géniteurs de printemps dominent les prises, leur taux s'établissant en moyenne à 72 des prises, en nombre",en,fr,opus_mt_finetuned,"Les reproducteurs de printemps ont dominé les prises chaque année depuis au moins 1973, avec une moyenne de 72 des captures en nombre.",0.887950599193573,0.9043029546737671,0.9152883887290955
"Spring spawners have dominated the catch in every year since at least 1973, averaging 72 of the catch in numbers","Chaque année, depuis au moins 1973, les géniteurs de printemps dominent les prises, leur taux s'établissant en moyenne à 72 des prises, en nombre",en,fr,m2m100_418m_base,"Les spawners de printemps ont dominé la capture chaque année depuis au moins 1973, en moyenne 72 des captures en chiffres.",0.887950599193573,0.9312301874160767,0.8865532875061035
"Spring spawners have dominated the catch in every year since at least 1973, averaging 72 of the catch in numbers","Chaque année, depuis au moins 1973, les géniteurs de printemps dominent les prises, leur taux s'établissant en moyenne à 72 des prises, en nombre",en,fr,m2m100_418m_finetuned,"Les reproducteurs de printemps ont dominé les prises chaque année depuis au moins 1973, ce qui représente en moyenne 72 des prises en nombre.",0.887950599193573,0.9048122763633728,0.9302046895027161
"Spring spawners have dominated the catch in every year since at least 1973, averaging 72 of the catch in numbers","Chaque année, depuis au moins 1973, les géniteurs de printemps dominent les prises, leur taux s'établissant en moyenne à 72 des prises, en nombre",en,fr,mbart50_mmt_base,"Les reproducteurs de printemps ont dominé la capture chaque année depuis au moins 1973, soit en moyenne 72 p.",0.887950599193573,0.8910356760025024,0.8912253379821777
"Spring spawners have dominated the catch in every year since at least 1973, averaging 72 of the catch in numbers","Chaque année, depuis au moins 1973, les géniteurs de printemps dominent les prises, leur taux s'établissant en moyenne à 72 des prises, en nombre",en,fr,mbart50_mmt_finetuned,"Les reproducteurs de printemps ont dominé les prises chaque année depuis au moins 1973, soit en moyenne 72 des prises en nombre.",0.887950599193573,0.9076759815216064,0.9294121861457825
Gulf Region Science Response: Rock crab fishery indicators 9 Figure 3,Région du Golfe Réponse des Sciences : Indicateurs de la pêche du crabe commun 9 Figure 3,en,fr,nllb_3b_base_researchonly,Réponse scientifique de la région du Golfe: Indicateurs de la pêche du crabe de roche 9 Figure 3,0.9077340364456177,0.9352498054504395,0.9328768253326416
Gulf Region Science Response: Rock crab fishery indicators 9 Figure 3,Région du Golfe Réponse des Sciences : Indicateurs de la pêche du crabe commun 9 Figure 3,en,fr,opus_mt_base,Réponse scientifique de la région du Golfe : Indicateurs de la pêche au crabe rouge 9 Figure 3,0.9077340364456177,0.8980653882026672,0.9197198748588562
Gulf Region Science Response: Rock crab fishery indicators 9 Figure 3,Région du Golfe Réponse des Sciences : Indicateurs de la pêche du crabe commun 9 Figure 3,en,fr,opus_mt_finetuned,Région du Golfe Réponse des Sciences : Indicateurs de la pêche du crabe commun 9 Figure 3,0.9077340364456177,0.9077340364456177,1.0
Gulf Region Science Response: Rock crab fishery indicators 9 Figure 3,Région du Golfe Réponse des Sciences : Indicateurs de la pêche du crabe commun 9 Figure 3,en,fr,m2m100_418m_base,Résponse scientifique de la région du Golfe: Indicateurs de la pêche du crab roche 9 Figure 3,0.9077340364456177,0.9276480078697205,0.9224263429641724
Gulf Region Science Response: Rock crab fishery indicators 9 Figure 3,Région du Golfe Réponse des Sciences : Indicateurs de la pêche du crabe commun 9 Figure 3,en,fr,m2m100_418m_finetuned,Région du Golfe Réponse des Sciences : Indicateurs de la pêche au crabe rocheux 9 Figure 3,0.9077340364456177,0.948959469795227,0.9598367214202881
Gulf Region Science Response: Rock crab fishery indicators 9 Figure 3,Région du Golfe Réponse des Sciences : Indicateurs de la pêche du crabe commun 9 Figure 3,en,fr,mbart50_mmt_base,Réponse scientifique de la région du Golfe : indicateurs de la pêche au crabe rocheux 9 Figure 3,0.9077340364456177,0.935326099395752,0.9259650111198425
Gulf Region Science Response: Rock crab fishery indicators 9 Figure 3,Région du Golfe Réponse des Sciences : Indicateurs de la pêche du crabe commun 9 Figure 3,en,fr,mbart50_mmt_finetuned,Région du Golfe Réponse des sciences : Indicateurs de la pêche au crabe commun 9 Figure 3,0.9077340364456177,0.912406325340271,0.9975221157073975
"Les indices de la biomasse et de l'abondance ont légèrement augmenté durant la période 1992-2005 mais, depuis trois ans, la biomasse moyenne et l'abondance ne représentent que 20 et 26 respectivement des moyennes de 1983 à 1987",There has been a slight increase over the 1992-2005 time period in both biomass and abundance indices but average biomass over the last 3 years is only 20 and abundance 26 of the 1983-87 average,fr,en,nllb_3b_base_researchonly,"The biomass and abundance indices increased slightly during the period 1992-2005, but for the last three years the average biomass and abundance are only 20% and 26% respectively of the 1983-1987 averages.",0.9025135040283203,0.9429440498352051,0.9208737015724182
"Les indices de la biomasse et de l'abondance ont légèrement augmenté durant la période 1992-2005 mais, depuis trois ans, la biomasse moyenne et l'abondance ne représentent que 20 et 26 respectivement des moyennes de 1983 à 1987",There has been a slight increase over the 1992-2005 time period in both biomass and abundance indices but average biomass over the last 3 years is only 20 and abundance 26 of the 1983-87 average,fr,en,opus_mt_base,"Biomass and abundance indices increased slightly over the period 1992-2005, but over the past three years, average biomass and abundance have been only 20 and 26 respectively, from 1983 to 1987 averages.",0.9025135040283203,0.9577378630638123,0.9271924495697021
"Les indices de la biomasse et de l'abondance ont légèrement augmenté durant la période 1992-2005 mais, depuis trois ans, la biomasse moyenne et l'abondance ne représentent que 20 et 26 respectivement des moyennes de 1983 à 1987",There has been a slight increase over the 1992-2005 time period in both biomass and abundance indices but average biomass over the last 3 years is only 20 and abundance 26 of the 1983-87 average,fr,en,opus_mt_finetuned,"The biomass and abundance indices increased slightly during the period 1992-2005 but, for the past three years, the average biomass and abundance represent only 20 and 26 respectively of the 1983 to 1987 averages.",0.9025135040283203,0.9563475847244263,0.9308851957321167
"Les indices de la biomasse et de l'abondance ont légèrement augmenté durant la période 1992-2005 mais, depuis trois ans, la biomasse moyenne et l'abondance ne représentent que 20 et 26 respectivement des moyennes de 1983 à 1987",There has been a slight increase over the 1992-2005 time period in both biomass and abundance indices but average biomass over the last 3 years is only 20 and abundance 26 of the 1983-87 average,fr,en,m2m100_418m_base,"The biomass and abundance indicators have slightly increased during the period 1992-2005, but in the last three years, the average biomass and abundance represented only 20 and 26 respectively of the average from 1983 to 1987.",0.9025135040283203,0.9499313235282898,0.9280749559402466
